Customer_ID,Join_Date,Plan_Type,MRR,Support_Tickets_Per_Month,Feature_Usage_Score,Tenure_Months,Churned
CUST-2596,2023-05-09,Startup (Monthly),5000,4,80.7,16,1
CUST-2597,2025-01-20,Enterprise (Annual),25000,0,89.8,11,0
CUST-2598,2025-06-22,Enterprise (Annual),25000,1,74.8,6,0
CUST-2599,2023-03-14,Startup (Monthly),5000,2,35.8,5,1
CUST-2600,2024-05-31,Enterprise (Annual),25000,1,57.5,14,1
CUST-2601,2024-04-18,Startup (Monthly),5000,1,34.8,20,0
CUST-2602,2023-04-06,Startup (Monthly),5000,5,51.7,15,1
CUST-2603,2023-12-30,Startup (Monthly),5000,2,64.0,5,1
CUST-2604,2025-06-21,Enterprise (Annual),25000,4,35.2,6,0
CUST-2605,2023-09-29,Startup (Monthly),5000,0,50.2,10,1
CUST-2606,2024-09-22,Startup (Monthly),5000,4,75.3,15,0
CUST-2607,2024-02-23,Startup (Monthly),5000,3,61.9,14,1
CUST-2608,2025-11-07,Startup (Monthly),5000,1,66.6,1,0
CUST-2609,2024-01-30,Startup (Monthly),5000,2,65.8,23,0
CUST-2610,2023-04-13,Enterprise (Annual),25000,2,65.2,33,0
CUST-2611,2023-01-22,Startup (Monthly),5000,1,26.2,3,1
CUST-2612,2025-11-25,Startup (Monthly),5000,3,82.5,1,1
CUST-2613,2024-06-15,Startup (Monthly),5000,3,56.4,18,0
CUST-2614,2024-02-23,Enterprise (Annual),25000,0,54.3,22,0
CUST-2615,2024-06-13,Startup (Monthly),5000,2,69.0,6,1
CUST-2616,2024-10-07,Enterprise (Annual),25000,1,51.4,15,0
CUST-2617,2025-08-08,Startup (Monthly),5000,1,73.3,4,0
CUST-2618,2023-08-26,Startup (Monthly),5000,4,39.3,1,1
CUST-2619,2024-07-11,Startup (Monthly),5000,2,47.4,17,1
CUST-2620,2023-07-27,Startup (Monthly),5000,4,39.8,6,1
CUST-2621,2023-11-03,Enterprise (Annual),25000,0,55.8,6,1
CUST-2622,2024-03-11,Startup (Monthly),5000,4,21.8,4,1
CUST-2623,2024-05-29,Startup (Monthly),5000,4,88.5,2,1
CUST-2624,2023-07-15,Enterprise (Annual),25000,7,44.9,10,1
CUST-2625,2023-04-21,Startup (Monthly),5000,1,98.9,21,1
CUST-2626,2023-12-23,Startup (Monthly),5000,4,41.7,1,1
CUST-2627,2024-10-15,Startup (Monthly),5000,3,63.6,1,1
CUST-2628,2025-12-28,Enterprise (Annual),25000,1,58.6,1,0
CUST-2629,2023-07-03,Enterprise (Annual),25000,1,83.5,30,0
CUST-2630,2024-04-30,Startup (Monthly),5000,0,45.4,20,0
CUST-2631,2025-10-07,Startup (Monthly),5000,1,72.5,2,0
CUST-2632,2024-07-20,Startup (Monthly),5000,2,67.2,17,0
CUST-2633,2023-10-19,Startup (Monthly),5000,3,82.8,7,1
CUST-2634,2024-04-26,Startup (Monthly),5000,2,55.0,7,1
CUST-2635,2025-09-13,Startup (Monthly),5000,3,30.4,3,0
CUST-2636,2024-07-20,Enterprise (Annual),25000,2,37.6,17,0
CUST-2637,2025-05-17,Enterprise (Annual),25000,1,58.0,4,1
CUST-2638,2025-03-04,Enterprise (Annual),25000,2,28.4,4,1
CUST-2639,2025-04-27,Startup (Monthly),5000,2,75.5,8,0
CUST-2640,2025-03-03,Enterprise (Annual),25000,2,41.2,10,0
CUST-2641,2025-03-13,Startup (Monthly),5000,0,46.5,9,0
CUST-2642,2025-03-30,Startup (Monthly),5000,1,95.5,9,0
CUST-2643,2023-12-12,Startup (Monthly),5000,1,69.6,5,1
CUST-2644,2024-11-28,Startup (Monthly),5000,8,37.9,2,1
CUST-2645,2023-02-05,Startup (Monthly),5000,3,92.3,14,1
CUST-2646,2023-01-18,Enterprise (Annual),25000,3,67.4,28,1
CUST-2647,2025-03-22,Enterprise (Annual),25000,3,44.3,7,1
CUST-2648,2025-08-22,Startup (Monthly),5000,1,48.2,3,1
CUST-2649,2025-08-09,Enterprise (Annual),25000,0,34.2,1,1
CUST-2650,2023-03-20,Startup (Monthly),5000,1,71.8,3,1
CUST-2651,2025-01-02,Enterprise (Annual),25000,5,70.5,5,1
CUST-2652,2025-10-30,Startup (Monthly),5000,4,63.1,2,0
CUST-2653,2024-05-19,Startup (Monthly),5000,0,63.6,9,1
CUST-2654,2025-06-27,Startup (Monthly),5000,1,51.2,6,0
CUST-2655,2023-12-04,Startup (Monthly),5000,3,33.6,24,1
CUST-2656,2024-07-15,Startup (Monthly),5000,5,42.6,3,1
CUST-2657,2023-10-02,Enterprise (Annual),25000,3,41.3,25,1
CUST-2658,2025-02-13,Startup (Monthly),5000,3,43.2,10,0
CUST-2659,2023-04-24,Enterprise (Annual),25000,3,49.9,32,0
CUST-2660,2023-11-25,Startup (Monthly),5000,3,89.1,6,1
CUST-2661,2024-04-19,Enterprise (Annual),25000,2,37.9,20,0
CUST-2662,2023-03-17,Startup (Monthly),5000,4,38.1,22,1
CUST-2663,2025-08-31,Enterprise (Annual),25000,2,57.0,4,0
CUST-2664,2025-12-31,Enterprise (Annual),25000,4,87.3,1,0
CUST-2665,2023-07-08,Enterprise (Annual),25000,1,42.6,30,1
CUST-2666,2025-05-08,Startup (Monthly),5000,1,21.9,4,1
CUST-2667,2024-01-05,Startup (Monthly),5000,0,52.8,24,0
CUST-2668,2023-07-15,Enterprise (Annual),25000,0,42.0,5,1
CUST-2669,2025-08-22,Startup (Monthly),5000,2,70.2,4,0
CUST-2670,2025-09-02,Startup (Monthly),5000,3,73.2,4,0
CUST-2671,2024-09-01,Enterprise (Annual),25000,2,59.1,16,0
CUST-2672,2023-02-22,Startup (Monthly),5000,2,75.5,24,1
CUST-2673,2023-06-12,Startup (Monthly),5000,1,43.6,12,1
CUST-2674,2024-03-15,Enterprise (Annual),25000,1,63.9,21,0
CUST-2675,2024-07-01,Startup (Monthly),5000,4,22.9,4,1
CUST-2676,2023-09-08,Startup (Monthly),5000,3,33.6,14,1
CUST-2677,2023-07-28,Startup (Monthly),5000,5,74.6,1,1
CUST-2678,2024-03-27,Enterprise (Annual),25000,2,43.2,21,0
CUST-2679,2025-02-09,Enterprise (Annual),25000,3,54.9,10,0
CUST-2680,2024-03-22,Startup (Monthly),5000,3,41.5,18,1
CUST-2681,2024-07-27,Startup (Monthly),5000,9,52.1,3,1
CUST-2682,2023-09-24,Startup (Monthly),5000,1,55.5,2,1
CUST-2683,2024-09-11,Startup (Monthly),5000,3,86.9,15,0
CUST-2684,2023-11-15,Enterprise (Annual),25000,2,49.4,15,1
CUST-2685,2024-09-13,Startup (Monthly),5000,1,44.2,7,1
CUST-2686,2024-09-08,Enterprise (Annual),25000,1,100.0,16,0
CUST-2687,2023-10-05,Startup (Monthly),5000,5,39.6,4,1
CUST-2688,2023-10-28,Startup (Monthly),5000,2,59.6,20,1
CUST-2689,2023-09-28,Enterprise (Annual),25000,2,100.0,27,0
CUST-2690,2023-06-08,Startup (Monthly),5000,1,32.8,31,1
CUST-2691,2025-08-07,Enterprise (Annual),25000,4,56.7,4,0
CUST-2692,2024-11-19,Startup (Monthly),5000,1,58.0,11,1
CUST-2693,2024-10-15,Startup (Monthly),5000,2,76.8,14,0
CUST-2694,2025-09-07,Enterprise (Annual),25000,1,86.6,3,0
CUST-2695,2025-08-21,Startup (Monthly),5000,2,24.8,1,1
CUST-2696,2025-04-25,Startup (Monthly),5000,1,50.2,8,0
CUST-2697,2023-05-09,Enterprise (Annual),25000,4,33.0,10,1
CUST-2698,2024-08-04,Startup (Monthly),5000,1,54.4,11,1
CUST-2699,2023-01-31,Enterprise (Annual),25000,1,48.9,22,1
CUST-2700,2024-09-25,Enterprise (Annual),25000,1,16.6,6,1
CUST-2701,2024-10-29,Startup (Monthly),5000,1,52.6,14,0
CUST-2702,2025-02-12,Startup (Monthly),5000,3,77.7,2,1
CUST-2703,2024-01-13,Enterprise (Annual),25000,0,62.0,23,0
CUST-2704,2025-12-01,Startup (Monthly),5000,4,69.0,1,0
CUST-2705,2024-10-11,Startup (Monthly),5000,1,50.5,7,1
CUST-2706,2023-03-06,Enterprise (Annual),25000,1,38.9,23,1
CUST-2707,2025-09-24,Enterprise (Annual),25000,2,46.4,3,0
CUST-2708,2024-10-03,Enterprise (Annual),25000,2,68.9,15,0
CUST-2709,2025-05-12,Enterprise (Annual),25000,6,55.1,4,1
CUST-2710,2024-06-30,Startup (Monthly),5000,3,49.3,15,1
CUST-2711,2023-08-20,Startup (Monthly),5000,6,65.1,3,1
CUST-2712,2023-02-02,Enterprise (Annual),25000,0,99.5,35,0
CUST-2713,2024-01-22,Startup (Monthly),5000,1,84.4,16,1
CUST-2714,2024-12-10,Startup (Monthly),5000,3,66.3,12,0
CUST-2715,2023-12-22,Startup (Monthly),5000,3,47.1,5,1
CUST-2716,2023-02-24,Enterprise (Annual),25000,0,64.3,9,1
CUST-2717,2024-12-07,Startup (Monthly),5000,4,67.7,2,1
CUST-2718,2024-08-10,Enterprise (Annual),25000,1,56.9,6,1
CUST-2719,2024-03-23,Startup (Monthly),5000,1,42.1,21,0
CUST-2720,2024-05-07,Startup (Monthly),5000,3,58.3,20,0
CUST-2721,2024-11-07,Startup (Monthly),5000,1,45.8,14,0
CUST-2722,2024-06-15,Enterprise (Annual),25000,2,57.5,9,1
CUST-2723,2023-02-01,Enterprise (Annual),25000,3,53.9,35,0
CUST-2724,2025-04-30,Startup (Monthly),5000,1,66.4,2,1
CUST-2725,2025-05-19,Startup (Monthly),5000,1,54.9,7,0
CUST-2726,2023-09-04,Startup (Monthly),5000,2,68.5,6,1
CUST-2727,2024-09-07,Startup (Monthly),5000,3,47.0,16,0
CUST-2728,2025-11-23,Startup (Monthly),5000,1,22.9,1,0
CUST-2729,2023-12-20,Startup (Monthly),5000,0,83.3,17,1
CUST-2730,2024-08-18,Startup (Monthly),5000,6,54.6,1,1
CUST-2731,2025-07-06,Startup (Monthly),5000,1,39.2,5,0
CUST-2732,2023-01-08,Enterprise (Annual),25000,0,73.5,23,1
CUST-2733,2025-11-19,Startup (Monthly),5000,2,55.4,1,0
CUST-2734,2024-06-09,Enterprise (Annual),25000,1,72.7,19,1
CUST-2735,2023-11-24,Startup (Monthly),5000,3,46.0,25,0
CUST-2736,2023-03-16,Startup (Monthly),5000,1,83.8,25,1
CUST-2737,2024-01-25,Startup (Monthly),5000,5,39.2,1,1
CUST-2738,2025-04-01,Enterprise (Annual),25000,3,52.7,9,0
CUST-2739,2024-05-13,Startup (Monthly),5000,1,62.7,8,1
CUST-2740,2024-05-24,Enterprise (Annual),25000,4,44.4,9,1
CUST-2741,2025-06-12,Startup (Monthly),5000,1,34.0,6,0
CUST-2742,2025-05-08,Startup (Monthly),5000,3,64.1,3,1
CUST-2743,2025-04-02,Startup (Monthly),5000,1,55.8,4,1
CUST-2744,2025-05-25,Startup (Monthly),5000,3,33.7,7,1
CUST-2745,2023-07-15,Startup (Monthly),5000,1,47.8,3,1
CUST-2746,2025-08-03,Enterprise (Annual),25000,0,70.6,5,0
CUST-2747,2025-07-17,Enterprise (Annual),25000,0,34.2,5,0
CUST-2748,2025-03-21,Startup (Monthly),5000,2,63.6,9,0
CUST-2749,2023-12-20,Startup (Monthly),5000,4,42.5,8,1
CUST-2750,2025-09-03,Startup (Monthly),5000,0,63.6,4,1
CUST-2751,2023-03-05,Startup (Monthly),5000,1,65.6,1,1
CUST-2752,2025-05-11,Startup (Monthly),5000,2,58.5,7,0
CUST-2753,2023-11-01,Startup (Monthly),5000,3,57.4,2,1
CUST-2754,2025-04-22,Startup (Monthly),5000,0,59.6,3,1
CUST-2755,2025-05-29,Startup (Monthly),5000,8,48.9,1,1
CUST-2756,2023-12-04,Startup (Monthly),5000,4,77.6,25,0
CUST-2757,2024-04-08,Startup (Monthly),5000,0,46.8,5,1
CUST-2758,2024-12-31,Startup (Monthly),5000,1,57.5,11,1
CUST-2759,2023-05-20,Startup (Monthly),5000,1,42.8,31,0
CUST-2760,2024-05-31,Startup (Monthly),5000,0,49.5,1,1
CUST-2761,2023-01-05,Startup (Monthly),5000,4,27.5,2,1
CUST-2762,2025-08-27,Startup (Monthly),5000,3,44.7,1,1
CUST-2763,2023-04-28,Startup (Monthly),5000,1,62.9,2,1
CUST-2764,2023-05-10,Startup (Monthly),5000,2,30.4,32,1
CUST-2765,2023-08-07,Startup (Monthly),5000,2,56.4,3,1
CUST-2766,2023-05-20,Startup (Monthly),5000,1,38.0,10,1
CUST-2767,2024-06-06,Startup (Monthly),5000,3,77.2,7,1
CUST-2768,2025-10-29,Startup (Monthly),5000,2,59.1,2,0
CUST-2769,2025-03-10,Enterprise (Annual),25000,2,34.1,9,0
CUST-2770,2025-04-05,Startup (Monthly),5000,3,31.4,4,1
CUST-2771,2023-12-29,Startup (Monthly),5000,3,81.5,1,1
CUST-2772,2023-06-18,Startup (Monthly),5000,2,42.0,10,1
CUST-2773,2024-11-13,Startup (Monthly),5000,0,54.5,4,1
CUST-2774,2025-01-30,Enterprise (Annual),25000,4,79.3,11,0
CUST-2775,2024-04-17,Startup (Monthly),5000,2,87.5,10,1
CUST-2776,2023-10-21,Startup (Monthly),5000,2,73.7,20,1
CUST-2777,2025-11-29,Enterprise (Annual),25000,1,100.0,1,0
CUST-2778,2025-11-18,Startup (Monthly),5000,3,36.9,1,0
CUST-2779,2025-02-06,Startup (Monthly),5000,1,73.5,2,1
CUST-2780,2024-05-01,Startup (Monthly),5000,1,58.0,4,1
CUST-2781,2023-10-04,Enterprise (Annual),25000,0,41.4,27,0
CUST-2782,2023-11-27,Startup (Monthly),5000,1,67.3,7,1
CUST-2783,2023-10-29,Startup (Monthly),5000,5,51.3,4,1
CUST-2784,2023-07-19,Startup (Monthly),5000,1,66.5,20,1
CUST-2785,2024-10-11,Startup (Monthly),5000,2,49.4,5,1
CUST-2786,2023-03-28,Startup (Monthly),5000,1,41.3,6,1
CUST-2787,2025-04-24,Enterprise (Annual),25000,1,55.3,8,0
CUST-2788,2025-06-02,Startup (Monthly),5000,1,55.6,7,0
CUST-2789,2024-05-13,Enterprise (Annual),25000,4,37.5,7,1
CUST-2790,2025-07-22,Startup (Monthly),5000,2,45.7,5,0
CUST-2791,2024-12-19,Enterprise (Annual),25000,3,48.6,12,0
CUST-2792,2024-01-23,Enterprise (Annual),25000,2,43.5,23,0
CUST-2793,2024-04-20,Startup (Monthly),5000,2,78.2,2,1
CUST-2794,2023-07-22,Enterprise (Annual),25000,3,74.5,23,1
CUST-2795,2025-05-16,Startup (Monthly),5000,2,42.8,2,1
CUST-2796,2023-03-16,Enterprise (Annual),25000,1,80.5,23,1
CUST-2797,2024-11-04,Startup (Monthly),5000,6,64.1,7,1
CUST-2798,2023-11-01,Startup (Monthly),5000,1,98.6,8,1
CUST-2799,2025-10-11,Startup (Monthly),5000,2,80.6,2,0
CUST-2800,2024-05-14,Startup (Monthly),5000,1,59.4,19,0
CUST-2801,2025-04-20,Startup (Monthly),5000,2,48.7,7,1
CUST-2802,2024-11-06,Startup (Monthly),5000,2,50.3,4,1
CUST-2803,2023-09-20,Startup (Monthly),5000,3,44.3,15,1
CUST-2804,2024-09-02,Startup (Monthly),5000,0,64.2,1,1
CUST-2805,2023-08-27,Startup (Monthly),5000,3,70.8,4,1
CUST-2806,2025-04-18,Startup (Monthly),5000,2,82.2,2,1
CUST-2807,2024-09-03,Startup (Monthly),5000,0,65.7,11,1
CUST-2808,2024-10-01,Enterprise (Annual),25000,2,76.3,1,1
CUST-2809,2023-09-22,Startup (Monthly),5000,3,26.5,7,1
CUST-2810,2023-05-26,Startup (Monthly),5000,1,51.2,9,1
CUST-2811,2025-05-24,Enterprise (Annual),25000,0,72.9,7,0
CUST-2812,2025-12-13,Startup (Monthly),5000,3,53.6,1,0
CUST-2813,2023-12-18,Startup (Monthly),5000,0,85.7,8,1
CUST-2814,2023-02-23,Startup (Monthly),5000,0,71.1,6,1
CUST-2815,2025-05-10,Enterprise (Annual),25000,5,70.1,3,1
CUST-2816,2023-01-02,Startup (Monthly),5000,2,42.3,7,1
CUST-2817,2025-11-19,Enterprise (Annual),25000,2,82.8,1,0
CUST-2818,2023-07-13,Enterprise (Annual),25000,3,69.7,30,0
CUST-2819,2025-01-17,Startup (Monthly),5000,1,100.0,3,1
CUST-2820,2025-02-18,Startup (Monthly),5000,1,80.2,10,0
CUST-2821,2024-03-08,Enterprise (Annual),25000,1,63.5,22,0
CUST-2822,2024-02-06,Startup (Monthly),5000,2,67.5,11,1
CUST-2823,2023-04-26,Startup (Monthly),5000,4,42.5,11,1
CUST-2824,2025-01-28,Enterprise (Annual),25000,0,81.0,11,0
CUST-2825,2023-03-10,Enterprise (Annual),25000,1,77.0,34,0
CUST-2826,2025-06-01,Startup (Monthly),5000,3,100.0,7,0
CUST-2827,2024-11-25,Startup (Monthly),5000,1,72.3,13,0
CUST-2828,2025-09-26,Startup (Monthly),5000,1,74.3,3,0
CUST-2829,2024-02-16,Startup (Monthly),5000,3,53.4,7,1
CUST-2830,2024-04-26,Enterprise (Annual),25000,2,79.8,20,0
CUST-2831,2024-09-14,Startup (Monthly),5000,2,82.3,6,1
CUST-2832,2025-04-19,Startup (Monthly),5000,2,59.6,8,0
CUST-2833,2024-12-25,Enterprise (Annual),25000,2,45.3,12,0
CUST-2834,2023-02-28,Startup (Monthly),5000,2,41.5,1,1
CUST-2835,2024-10-02,Startup (Monthly),5000,4,63.5,1,1
CUST-2836,2024-10-23,Startup (Monthly),5000,1,92.3,4,1
CUST-2837,2024-11-10,Enterprise (Annual),25000,0,35.2,11,1
CUST-2838,2025-04-09,Startup (Monthly),5000,0,62.5,8,0
CUST-2839,2023-02-01,Enterprise (Annual),25000,3,26.5,8,1
CUST-2840,2024-10-06,Enterprise (Annual),25000,2,19.9,14,1
CUST-2841,2025-12-20,Startup (Monthly),5000,1,50.8,1,0
CUST-2842,2024-03-23,Enterprise (Annual),25000,2,54.1,7,1
CUST-2843,2023-10-01,Startup (Monthly),5000,2,46.1,4,1
CUST-2844,2025-09-04,Enterprise (Annual),25000,0,43.6,3,0
CUST-2845,2025-04-13,Startup (Monthly),5000,2,57.4,7,1
CUST-2846,2024-08-13,Startup (Monthly),5000,2,72.9,12,1
CUST-2847,2025-06-16,Startup (Monthly),5000,7,64.2,1,1
CUST-2848,2023-04-26,Enterprise (Annual),25000,2,69.1,5,1
CUST-2849,2023-09-21,Startup (Monthly),5000,2,97.8,6,1
CUST-2850,2023-01-02,Enterprise (Annual),25000,2,49.2,36,0
CUST-2851,2025-12-28,Startup (Monthly),5000,1,73.9,1,0
CUST-2852,2023-07-07,Startup (Monthly),5000,2,73.8,30,0
CUST-2853,2025-02-06,Startup (Monthly),5000,1,56.9,3,1
CUST-2854,2024-12-08,Startup (Monthly),5000,1,23.8,1,1
CUST-2855,2024-02-27,Startup (Monthly),5000,1,73.6,22,0
CUST-2856,2025-07-27,Startup (Monthly),5000,1,85.5,5,0
CUST-2857,2024-06-20,Startup (Monthly),5000,2,86.7,18,0
CUST-2858,2024-11-24,Startup (Monthly),5000,1,84.2,3,1
CUST-2859,2023-01-16,Startup (Monthly),5000,1,91.1,14,1
CUST-2860,2025-10-23,Startup (Monthly),5000,1,76.9,2,0
CUST-2861,2024-04-11,Enterprise (Annual),25000,0,66.0,21,0
CUST-2862,2024-07-27,Startup (Monthly),5000,5,40.3,1,1
CUST-2863,2023-04-12,Startup (Monthly),5000,0,82.3,26,1
CUST-2864,2023-02-13,Enterprise (Annual),25000,1,23.3,5,1
CUST-2865,2023-03-15,Startup (Monthly),5000,1,77.9,2,1
CUST-2866,2025-02-04,Startup (Monthly),5000,2,59.3,5,1
CUST-2867,2024-09-23,Enterprise (Annual),25000,2,100.0,15,0
CUST-2868,2025-05-20,Enterprise (Annual),25000,0,33.1,7,0
CUST-2869,2024-05-28,Startup (Monthly),5000,2,0.6,6,1
CUST-2870,2025-04-25,Startup (Monthly),5000,1,76.3,7,1
CUST-2871,2025-01-07,Startup (Monthly),5000,3,61.4,6,1
CUST-2872,2024-02-24,Startup (Monthly),5000,2,43.4,22,0
CUST-2873,2024-09-10,Enterprise (Annual),25000,4,55.9,15,0
CUST-2874,2023-12-21,Startup (Monthly),5000,1,61.0,3,1
CUST-2875,2024-12-07,Startup (Monthly),5000,2,84.1,1,1
CUST-2876,2024-06-11,Startup (Monthly),5000,3,86.6,16,1
CUST-2877,2023-10-26,Enterprise (Annual),25000,2,47.2,26,0
CUST-2878,2024-08-20,Startup (Monthly),5000,5,41.0,13,1
CUST-2879,2024-02-17,Startup (Monthly),5000,2,93.3,1,1
CUST-2880,2025-04-13,Startup (Monthly),5000,1,18.8,1,1
CUST-2881,2024-02-25,Enterprise (Annual),25000,3,79.3,20,1
CUST-2882,2024-01-26,Startup (Monthly),5000,4,23.7,1,1
CUST-2883,2024-03-17,Enterprise (Annual),25000,0,43.9,21,0
CUST-2884,2023-08-21,Enterprise (Annual),25000,2,40.2,28,0
CUST-2885,2024-04-10,Enterprise (Annual),25000,0,52.4,6,1
CUST-2886,2024-05-28,Enterprise (Annual),25000,0,53.0,19,0
CUST-2887,2023-04-14,Enterprise (Annual),25000,3,51.7,33,0
CUST-2888,2024-11-28,Enterprise (Annual),25000,2,81.2,1,1
CUST-2889,2025-09-10,Enterprise (Annual),25000,0,78.6,3,0
CUST-2890,2023-08-17,Startup (Monthly),5000,1,82.4,14,1
CUST-2891,2023-04-12,Startup (Monthly),5000,3,69.2,4,1
CUST-2892,2023-04-24,Startup (Monthly),5000,2,55.1,12,1
CUST-2893,2024-09-03,Startup (Monthly),5000,1,67.8,16,0
CUST-2894,2025-09-02,Startup (Monthly),5000,3,58.3,4,0
CUST-2895,2025-09-26,Startup (Monthly),5000,2,47.7,1,1
CUST-2896,2023-10-25,Startup (Monthly),5000,2,66.7,8,1
CUST-2897,2023-11-07,Startup (Monthly),5000,5,57.6,9,1
CUST-2898,2025-08-09,Startup (Monthly),5000,1,89.0,4,0
CUST-2899,2025-11-01,Startup (Monthly),5000,1,42.4,2,0
CUST-2900,2024-02-25,Startup (Monthly),5000,1,66.2,7,1
CUST-2901,2024-02-24,Startup (Monthly),5000,1,74.6,14,1
CUST-2902,2025-11-21,Startup (Monthly),5000,3,28.0,1,1
CUST-2903,2025-02-07,Enterprise (Annual),25000,4,51.2,10,0
CUST-2904,2024-11-28,Startup (Monthly),5000,3,18.0,4,1
CUST-2905,2024-07-10,Enterprise (Annual),25000,1,75.7,18,0
CUST-2906,2024-03-06,Startup (Monthly),5000,0,80.9,11,1
CUST-2907,2025-08-26,Startup (Monthly),5000,4,28.1,2,1
CUST-2908,2023-09-17,Startup (Monthly),5000,1,44.7,2,1
CUST-2909,2023-10-22,Startup (Monthly),5000,2,72.7,11,1
CUST-2910,2024-04-30,Startup (Monthly),5000,2,67.7,12,1
CUST-2911,2025-02-16,Startup (Monthly),5000,1,59.4,2,1
CUST-2912,2024-05-01,Enterprise (Annual),25000,0,60.9,20,0
CUST-2913,2024-11-12,Startup (Monthly),5000,0,14.5,1,1
CUST-2914,2024-08-14,Startup (Monthly),5000,1,25.6,3,1
CUST-2915,2025-08-27,Startup (Monthly),5000,1,35.5,4,0
CUST-2916,2025-09-16,Startup (Monthly),5000,2,28.7,3,0
CUST-2917,2024-05-28,Enterprise (Annual),25000,2,75.4,19,0
CUST-2918,2024-02-08,Startup (Monthly),5000,2,89.5,10,1
CUST-2919,2025-01-14,Startup (Monthly),5000,0,99.0,7,1
CUST-2920,2023-06-05,Startup (Monthly),5000,5,65.6,2,1
CUST-2921,2023-03-13,Startup (Monthly),5000,2,53.7,11,1
CUST-2922,2024-10-06,Startup (Monthly),5000,5,88.5,1,1
CUST-2923,2025-10-19,Startup (Monthly),5000,8,100.0,2,0
CUST-2924,2024-03-14,Startup (Monthly),5000,3,70.6,11,1
CUST-2925,2023-11-07,Startup (Monthly),5000,2,80.7,12,1
CUST-2926,2023-01-18,Startup (Monthly),5000,3,36.6,7,1
CUST-2927,2024-02-13,Startup (Monthly),5000,3,78.1,5,1
CUST-2928,2024-09-15,Enterprise (Annual),25000,2,85.7,15,0
CUST-2929,2025-11-03,Startup (Monthly),5000,2,70.8,1,0
CUST-2930,2023-02-20,Startup (Monthly),5000,4,34.3,9,1
CUST-2931,2024-09-10,Startup (Monthly),5000,3,11.9,8,1
CUST-2932,2024-04-18,Enterprise (Annual),25000,0,60.6,20,0
CUST-2933,2023-12-17,Startup (Monthly),5000,1,53.7,24,0
CUST-2934,2023-10-17,Enterprise (Annual),25000,0,77.8,26,0
CUST-2935,2025-06-18,Enterprise (Annual),25000,3,52.3,2,1
CUST-2936,2024-06-13,Enterprise (Annual),25000,3,39.6,18,0
CUST-2937,2023-02-15,Startup (Monthly),5000,2,69.7,26,1
CUST-2938,2023-12-18,Startup (Monthly),5000,2,58.0,24,1
CUST-2939,2024-09-10,Enterprise (Annual),25000,3,76.2,15,0
CUST-2940,2025-08-09,Startup (Monthly),5000,3,100.0,4,0
CUST-2941,2024-05-22,Startup (Monthly),5000,2,43.8,19,0
CUST-2942,2024-07-26,Startup (Monthly),5000,3,82.7,9,1
CUST-2943,2025-09-26,Startup (Monthly),5000,4,52.3,3,0
CUST-2944,2025-06-28,Startup (Monthly),5000,1,66.6,6,0
CUST-2945,2025-04-29,Startup (Monthly),5000,5,59.7,8,0
CUST-2946,2023-09-10,Startup (Monthly),5000,1,74.3,8,1
CUST-2947,2023-09-06,Startup (Monthly),5000,1,77.5,9,1
CUST-2948,2025-10-25,Startup (Monthly),5000,3,73.5,2,0
CUST-2949,2024-10-23,Enterprise (Annual),25000,0,39.0,14,0
CUST-2950,2025-04-03,Startup (Monthly),5000,0,49.5,8,1
CUST-2951,2024-03-05,Enterprise (Annual),25000,0,56.8,22,0
CUST-2952,2025-03-26,Startup (Monthly),5000,2,76.7,1,1
CUST-2953,2025-02-10,Startup (Monthly),5000,4,45.9,3,1
CUST-2954,2024-07-20,Startup (Monthly),5000,2,58.9,1,1
CUST-2955,2023-04-25,Startup (Monthly),5000,4,38.4,3,1
CUST-2956,2023-09-14,Startup (Monthly),5000,1,90.6,13,1
CUST-2957,2024-01-31,Startup (Monthly),5000,2,40.2,1,1
CUST-2958,2025-11-24,Startup (Monthly),5000,2,77.9,1,0
CUST-2959,2023-05-18,Enterprise (Annual),25000,3,100.0,3,1
CUST-2960,2024-09-25,Enterprise (Annual),25000,1,84.0,8,1
CUST-2961,2023-02-11,Enterprise (Annual),25000,1,72.6,24,1
CUST-2962,2024-01-28,Startup (Monthly),5000,3,66.3,13,1
CUST-2963,2025-03-01,Startup (Monthly),5000,3,74.6,10,0
CUST-2964,2024-10-13,Startup (Monthly),5000,0,78.7,14,0
CUST-2965,2025-08-12,Startup (Monthly),5000,1,44.5,4,0
CUST-2966,2023-01-03,Enterprise (Annual),25000,1,59.6,36,0
CUST-2967,2024-10-27,Enterprise (Annual),25000,2,79.2,14,0
CUST-2968,2024-04-03,Startup (Monthly),5000,3,49.9,21,0
CUST-2969,2025-03-18,Enterprise (Annual),25000,1,74.9,9,0
CUST-2970,2025-02-26,Startup (Monthly),5000,0,78.0,10,0
CUST-2971,2024-06-03,Enterprise (Annual),25000,2,50.3,2,1
CUST-2972,2023-07-06,Startup (Monthly),5000,2,50.7,5,1
CUST-2973,2023-10-23,Startup (Monthly),5000,1,55.8,8,1
CUST-2974,2025-09-04,Startup (Monthly),5000,1,30.6,3,0
CUST-2975,2024-09-02,Startup (Monthly),5000,1,36.7,8,1
CUST-2976,2023-08-16,Startup (Monthly),5000,1,56.7,7,1
CUST-2977,2024-04-03,Enterprise (Annual),25000,0,100.0,21,0
CUST-2978,2023-09-12,Enterprise (Annual),25000,2,62.7,28,0
